2019-07-25 18:45:18.673523|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.9.1 (2019-07-02 13:17:23)
2019-07-25 18:45:18.673523|INFO    |ServerLibPriv |   |SystemInformation: Windows 10 (18362) x64 (AMD or Intel) Binary: 64bit
2019-07-25 18:45:18.673523|INFO    |ServerLibPriv |   |Using hardware aes
2019-07-25 18:45:18.681517|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2019-07-25 18:45:18.681517|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2019-07-25 18:45:18.682516|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2019-07-25 18:45:18.706497|INFO    |SQL           |   |db_CreateTables() tables created
2019-07-25 18:45:18.728481|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2019-07-25 18:45:18.729480|INFO    |Accounting    |   |Licensing Information
2019-07-25 18:45:18.729480|INFO    |Accounting    |   |licensed to       : Anonymous
2019-07-25 18:45:18.729480|INFO    |Accounting    |   |type              : No License
2019-07-25 18:45:18.729480|INFO    |Accounting    |   |starting date     : Tue Jan  1 00:00:00 2019
2019-07-25 18:45:18.729480|INFO    |Accounting    |   |ending date       : Fri Jan 31 00:00:00 2020
2019-07-25 18:45:18.729480|INFO    |Accounting    |   |max virtualservers: 1
2019-07-25 18:45:18.729480|INFO    |Accounting    |   |max slots         : 32
2019-07-25 18:45:18.759457|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2019-07-25 18:45:19.665563|INFO    |              |   |Puzzle precompute time: 921
2019-07-25 18:45:19.671558|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2019-07-25 18:45:19.672558|INFO    |VirtualSvrMgr |   |executing monthly interval
2019-07-25 18:45:19.672558|INFO    |VirtualSvrMgr |   |reset virtualserver traffic statistics
2019-07-25 18:45:19.691543|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2019-07-25 18:45:19.691543|INFO    |Query         |   |listening for query ssh on 0.0.0.0:10022, [::]:10022
2019-07-25 18:45:19.691543|INFO    |Query         |   |creating QUERY_SSH_RSA_HOST_KEY file: ssh_host_rsa_key
2019-07-25 18:45:28.092570|INFO    |CIDRManager   |   |updated query_ip_whitelist ips: 127.0.0.1/32, ::1/128, 
